Group ID,Group Name,Products,Prices
1509,XY - Primal Clash,https://tcgcsv.com/tcgplayer/3/1509/products,https://tcgcsv.com/tcgplayer/3/1509/prices
1522,Kalos Starter Set,https://tcgcsv.com/tcgplayer/3/1522/products,https://tcgcsv.com/tcgplayer/3/1522/prices
1525,Double Crisis,https://tcgcsv.com/tcgplayer/3/1525/products,https://tcgcsv.com/tcgplayer/3/1525/prices
1528,Jumbo Cards,https://tcgcsv.com/tcgplayer/3/1528/products,https://tcgcsv.com/tcgplayer/3/1528/prices
1532,XY Trainer Kit: Sylveon & Noivern,https://tcgcsv.com/tcgplayer/3/1532/products,https://tcgcsv.com/tcgplayer/3/1532/prices
1533,XY Trainer Kit: Bisharp & Wigglytuff,https://tcgcsv.com/tcgplayer/3/1533/products,https://tcgcsv.com/tcgplayer/3/1533/prices
1534,XY - Roaring Skies,https://tcgcsv.com/tcgplayer/3/1534/products,https://tcgcsv.com/tcgplayer/3/1534/prices
1536,XY Trainer Kit: Latias & Latios,https://tcgcsv.com/tcgplayer/3/1536/products,https://tcgcsv.com/tcgplayer/3/1536/prices
1538,BW Trainer Kit: Excadrill & Zoroark,https://tcgcsv.com/tcgplayer/3/1538/products,https://tcgcsv.com/tcgplayer/3/1538/prices
1539,League & Championship Cards,https://tcgcsv.com/tcgplayer/3/1539/products,https://tcgcsv.com/tcgplayer/3/1539/prices
1540,HGSS Trainer Kit: Gyarados & Raichu,https://tcgcsv.com/tcgplayer/3/1540/products,https://tcgcsv.com/tcgplayer/3/1540/prices
1541,DP Trainer Kit: Manaphy & Lucario,https://tcgcsv.com/tcgplayer/3/1541/products,https://tcgcsv.com/tcgplayer/3/1541/prices
1542,EX Trainer Kit 2: Plusle & Minun,https://tcgcsv.com/tcgplayer/3/1542/products,https://tcgcsv.com/tcgplayer/3/1542/prices
1543,EX Trainer Kit 1: Latias & Latios,https://tcgcsv.com/tcgplayer/3/1543/products,https://tcgcsv.com/tcgplayer/3/1543/prices
1576,XY - Ancient Origins,https://tcgcsv.com/tcgplayer/3/1576/products,https://tcgcsv.com/tcgplayer/3/1576/prices
1661,XY - BREAKthrough,https://tcgcsv.com/tcgplayer/3/1661/products,https://tcgcsv.com/tcgplayer/3/1661/prices
1663,Base Set (Shadowless),https://tcgcsv.com/tcgplayer/3/1663/products,https://tcgcsv.com/tcgplayer/3/1663/prices
1692,McDonald's Promos 2014,https://tcgcsv.com/tcgplayer/3/1692/products,https://tcgcsv.com/tcgplayer/3/1692/prices
1694,McDonald's Promos 2015,https://tcgcsv.com/tcgplayer/3/1694/products,https://tcgcsv.com/tcgplayer/3/1694/prices
1701,XY - BREAKpoint,https://tcgcsv.com/tcgplayer/3/1701/products,https://tcgcsv.com/tcgplayer/3/1701/prices
1728,Generations,https://tcgcsv.com/tcgplayer/3/1728/products,https://tcgcsv.com/tcgplayer/3/1728/prices
1729,Generations: Radiant Collection,https://tcgcsv.com/tcgplayer/3/1729/products,https://tcgcsv.com/tcgplayer/3/1729/prices
1780,XY - Fates Collide,https://tcgcsv.com/tcgplayer/3/1780/products,https://tcgcsv.com/tcgplayer/3/1780/prices
1796,XY Trainer Kit: Pikachu Libre & Suicune,https://tcgcsv.com/tcgplayer/3/1796/products,https://tcgcsv.com/tcgplayer/3/1796/prices
1815,XY - Steam Siege,https://tcgcsv.com/tcgplayer/3/1815/products,https://tcgcsv.com/tcgplayer/3/1815/prices
