Group ID,Group Name,Products,Prices
23598,SV1a: Triplet Beat,https://tcgcsv.com/tcgplayer/85/23598/products,https://tcgcsv.com/tcgplayer/85/23598/prices
23599,SV2a: Pokemon Card 151,https://tcgcsv.com/tcgplayer/85/23599/products,https://tcgcsv.com/tcgplayer/85/23599/prices
23600,SV3a: Raging Surf,https://tcgcsv.com/tcgplayer/85/23600/products,https://tcgcsv.com/tcgplayer/85/23600/prices
23601,SV4a: Shiny Treasure ex,https://tcgcsv.com/tcgplayer/85/23601/products,https://tcgcsv.com/tcgplayer/85/23601/prices
23602,SV5a: Crimson Haze,https://tcgcsv.com/tcgplayer/85/23602/products,https://tcgcsv.com/tcgplayer/85/23602/prices
23603,SV6a: Night Wanderer,https://tcgcsv.com/tcgplayer/85/23603/products,https://tcgcsv.com/tcgplayer/85/23603/prices
23604,SV7a: Paradise Dragona,https://tcgcsv.com/tcgplayer/85/23604/products,https://tcgcsv.com/tcgplayer/85/23604/prices
23605,SV1S: Scarlet ex,https://tcgcsv.com/tcgplayer/85/23605/products,https://tcgcsv.com/tcgplayer/85/23605/prices
23606,SV1V: Violet ex,https://tcgcsv.com/tcgplayer/85/23606/products,https://tcgcsv.com/tcgplayer/85/23606/prices
23607,SV2P: Snow Hazard,https://tcgcsv.com/tcgplayer/85/23607/products,https://tcgcsv.com/tcgplayer/85/23607/prices
23608,SV2D: Clay Burst,https://tcgcsv.com/tcgplayer/85/23608/products,https://tcgcsv.com/tcgplayer/85/23608/prices
23609,SV3: Ruler of the Black Flame,https://tcgcsv.com/tcgplayer/85/23609/products,https://tcgcsv.com/tcgplayer/85/23609/prices
23610,SV4K: Ancient Roar,https://tcgcsv.com/tcgplayer/85/23610/products,https://tcgcsv.com/tcgplayer/85/23610/prices
23611,SV4M: Future Flash,https://tcgcsv.com/tcgplayer/85/23611/products,https://tcgcsv.com/tcgplayer/85/23611/prices
23612,SV5K: Wild Force,https://tcgcsv.com/tcgplayer/85/23612/products,https://tcgcsv.com/tcgplayer/85/23612/prices
23613,SV5M: Cyber Judge,https://tcgcsv.com/tcgplayer/85/23613/products,https://tcgcsv.com/tcgplayer/85/23613/prices
23614,SV6: Transformation Mask,https://tcgcsv.com/tcgplayer/85/23614/products,https://tcgcsv.com/tcgplayer/85/23614/prices
23615,SV7: Stellar Miracle,https://tcgcsv.com/tcgplayer/85/23615/products,https://tcgcsv.com/tcgplayer/85/23615/prices
23616,S1W: Sword,https://tcgcsv.com/tcgplayer/85/23616/products,https://tcgcsv.com/tcgplayer/85/23616/prices
23617,S1H: Shield,https://tcgcsv.com/tcgplayer/85/23617/products,https://tcgcsv.com/tcgplayer/85/23617/prices
23618,S2: Rebellion Crash,https://tcgcsv.com/tcgplayer/85/23618/products,https://tcgcsv.com/tcgplayer/85/23618/prices
23619,S3: Infinity Zone,https://tcgcsv.com/tcgplayer/85/23619/products,https://tcgcsv.com/tcgplayer/85/23619/prices
23620,S4: Amazing Volt Tackle,https://tcgcsv.com/tcgplayer/85/23620/products,https://tcgcsv.com/tcgplayer/85/23620/prices
23621,S5I: Single Strike Master,https://tcgcsv.com/tcgplayer/85/23621/products,https://tcgcsv.com/tcgplayer/85/23621/prices
23622,S5R: Rapid Strike Master,https://tcgcsv.com/tcgplayer/85/23622/products,https://tcgcsv.com/tcgplayer/85/23622/prices
23623,S6H: Silver Lance,https://tcgcsv.com/tcgplayer/85/23623/products,https://tcgcsv.com/tcgplayer/85/23623/prices
23624,S6K: Jet-Black Spirit,https://tcgcsv.com/tcgplayer/85/23624/products,https://tcgcsv.com/tcgplayer/85/23624/prices
23625,S7D: Skyscraping Perfection,https://tcgcsv.com/tcgplayer/85/23625/products,https://tcgcsv.com/tcgplayer/85/23625/prices
23626,S7R: Blue Sky Stream,https://tcgcsv.com/tcgplayer/85/23626/products,https://tcgcsv.com/tcgplayer/85/23626/prices
23627,S8: Fusion Arts,https://tcgcsv.com/tcgplayer/85/23627/products,https://tcgcsv.com/tcgplayer/85/23627/prices
23628,S9: Star Birth,https://tcgcsv.com/tcgplayer/85/23628/products,https://tcgcsv.com/tcgplayer/85/23628/prices
23629,S10D: Time Gazer,https://tcgcsv.com/tcgplayer/85/23629/products,https://tcgcsv.com/tcgplayer/85/23629/prices
23630,S10P: Space Juggler,https://tcgcsv.com/tcgplayer/85/23630/products,https://tcgcsv.com/tcgplayer/85/23630/prices
23631,S11: Lost Abyss,https://tcgcsv.com/tcgplayer/85/23631/products,https://tcgcsv.com/tcgplayer/85/23631/prices
23632,S12: Paradigm Trigger,https://tcgcsv.com/tcgplayer/85/23632/products,https://tcgcsv.com/tcgplayer/85/23632/prices
23633,S1a: VMAX Rising,https://tcgcsv.com/tcgplayer/85/23633/products,https://tcgcsv.com/tcgplayer/85/23633/prices
23634,S2a: Explosive Walker,https://tcgcsv.com/tcgplayer/85/23634/products,https://tcgcsv.com/tcgplayer/85/23634/prices
23635,S3a: Legendary Heartbeat,https://tcgcsv.com/tcgplayer/85/23635/products,https://tcgcsv.com/tcgplayer/85/23635/prices
23636,S5a: Peerless Fighters,https://tcgcsv.com/tcgplayer/85/23636/products,https://tcgcsv.com/tcgplayer/85/23636/prices
23637,S6a: Eevee Heroes,https://tcgcsv.com/tcgplayer/85/23637/products,https://tcgcsv.com/tcgplayer/85/23637/prices
23638,S8a: 25th Anniversary Collection,https://tcgcsv.com/tcgplayer/85/23638/products,https://tcgcsv.com/tcgplayer/85/23638/prices
23639,S9a: Battle Region,https://tcgcsv.com/tcgplayer/85/23639/products,https://tcgcsv.com/tcgplayer/85/23639/prices
23640,S10a: Dark Phantasma,https://tcgcsv.com/tcgplayer/85/23640/products,https://tcgcsv.com/tcgplayer/85/23640/prices
23641,S10b: Pokemon GO,https://tcgcsv.com/tcgplayer/85/23641/products,https://tcgcsv.com/tcgplayer/85/23641/prices
23642,S11a: Incandescent Arcana,https://tcgcsv.com/tcgplayer/85/23642/products,https://tcgcsv.com/tcgplayer/85/23642/prices
23643,S4a: Shiny Star V,https://tcgcsv.com/tcgplayer/85/23643/products,https://tcgcsv.com/tcgplayer/85/23643/prices
23644,S8b: VMAX Climax,https://tcgcsv.com/tcgplayer/85/23644/products,https://tcgcsv.com/tcgplayer/85/23644/prices
23645,S12a: VSTAR Universe,https://tcgcsv.com/tcgplayer/85/23645/products,https://tcgcsv.com/tcgplayer/85/23645/prices
23674,SM0: Pikachu's New Friends,https://tcgcsv.com/tcgplayer/85/23674/products,https://tcgcsv.com/tcgplayer/85/23674/prices
23675,SM1S: Collection Sun,https://tcgcsv.com/tcgplayer/85/23675/products,https://tcgcsv.com/tcgplayer/85/23675/prices
23676,SM1M: Collection Moon,https://tcgcsv.com/tcgplayer/85/23676/products,https://tcgcsv.com/tcgplayer/85/23676/prices
23677,SM2K: Islands Await You,https://tcgcsv.com/tcgplayer/85/23677/products,https://tcgcsv.com/tcgplayer/85/23677/prices
23678,SM2L: Alolan Moonlight,https://tcgcsv.com/tcgplayer/85/23678/products,https://tcgcsv.com/tcgplayer/85/23678/prices
23679,SM3H: To Have Seen the Battle Rainbow,https://tcgcsv.com/tcgplayer/85/23679/products,https://tcgcsv.com/tcgplayer/85/23679/prices
23680,SM3N: Darkness that Consumes Light,https://tcgcsv.com/tcgplayer/85/23680/products,https://tcgcsv.com/tcgplayer/85/23680/prices
23681,SM4S: Awakened Heroes,https://tcgcsv.com/tcgplayer/85/23681/products,https://tcgcsv.com/tcgplayer/85/23681/prices
23682,SM4A: Ultradimensional Beasts,https://tcgcsv.com/tcgplayer/85/23682/products,https://tcgcsv.com/tcgplayer/85/23682/prices
23683,SM5S: Ultra Sun,https://tcgcsv.com/tcgplayer/85/23683/products,https://tcgcsv.com/tcgplayer/85/23683/prices
23684,SM5M: Ultra Moon,https://tcgcsv.com/tcgplayer/85/23684/products,https://tcgcsv.com/tcgplayer/85/23684/prices
23685,SM6: Forbidden Light,https://tcgcsv.com/tcgplayer/85/23685/products,https://tcgcsv.com/tcgplayer/85/23685/prices
23686,SM7: Sky-Splitting Charisma,https://tcgcsv.com/tcgplayer/85/23686/products,https://tcgcsv.com/tcgplayer/85/23686/prices
23687,SM8: Super-Burst Impact,https://tcgcsv.com/tcgplayer/85/23687/products,https://tcgcsv.com/tcgplayer/85/23687/prices
23688,SM9: Tag Bolt,https://tcgcsv.com/tcgplayer/85/23688/products,https://tcgcsv.com/tcgplayer/85/23688/prices
23689,SM10: Double Blaze,https://tcgcsv.com/tcgplayer/85/23689/products,https://tcgcsv.com/tcgplayer/85/23689/prices
23690,SM11: Miracle Twin,https://tcgcsv.com/tcgplayer/85/23690/products,https://tcgcsv.com/tcgplayer/85/23690/prices
23691,SM12: Alter Genesis,https://tcgcsv.com/tcgplayer/85/23691/products,https://tcgcsv.com/tcgplayer/85/23691/prices
23692,SM1+: Sun & Moon,https://tcgcsv.com/tcgplayer/85/23692/products,https://tcgcsv.com/tcgplayer/85/23692/prices
23693,SM2+: Facing a New Trial,https://tcgcsv.com/tcgplayer/85/23693/products,https://tcgcsv.com/tcgplayer/85/23693/prices
23694,SM3+: Shining Legends,https://tcgcsv.com/tcgplayer/85/23694/products,https://tcgcsv.com/tcgplayer/85/23694/prices
23695,SM5+: Ultra Force,https://tcgcsv.com/tcgplayer/85/23695/products,https://tcgcsv.com/tcgplayer/85/23695/prices
23696,SM6a: Dragon Storm,https://tcgcsv.com/tcgplayer/85/23696/products,https://tcgcsv.com/tcgplayer/85/23696/prices
23697,SM6b: Champion Road,https://tcgcsv.com/tcgplayer/85/23697/products,https://tcgcsv.com/tcgplayer/85/23697/prices
23698,SM7a: Thunderclap Spark,https://tcgcsv.com/tcgplayer/85/23698/products,https://tcgcsv.com/tcgplayer/85/23698/prices
23699,SM7b: Fairy Rise,https://tcgcsv.com/tcgplayer/85/23699/products,https://tcgcsv.com/tcgplayer/85/23699/prices
23700,SM8a: Dark Order,https://tcgcsv.com/tcgplayer/85/23700/products,https://tcgcsv.com/tcgplayer/85/23700/prices
23701,SM9a: Night Unison,https://tcgcsv.com/tcgplayer/85/23701/products,https://tcgcsv.com/tcgplayer/85/23701/prices
23702,SM9b: Full Metal Wall,https://tcgcsv.com/tcgplayer/85/23702/products,https://tcgcsv.com/tcgplayer/85/23702/prices
23703,SM10a: GG End,https://tcgcsv.com/tcgplayer/85/23703/products,https://tcgcsv.com/tcgplayer/85/23703/prices
23704,SM10b: Sky Legend,https://tcgcsv.com/tcgplayer/85/23704/products,https://tcgcsv.com/tcgplayer/85/23704/prices
23705,SM11a: Remix Bout,https://tcgcsv.com/tcgplayer/85/23705/products,https://tcgcsv.com/tcgplayer/85/23705/prices
23706,SM11b: Dream League,https://tcgcsv.com/tcgplayer/85/23706/products,https://tcgcsv.com/tcgplayer/85/23706/prices
23707,SM4+: GX Battle Boost,https://tcgcsv.com/tcgplayer/85/23707/products,https://tcgcsv.com/tcgplayer/85/23707/prices
23708,SM8b: GX Ultra Shiny,https://tcgcsv.com/tcgplayer/85/23708/products,https://tcgcsv.com/tcgplayer/85/23708/prices
23709,SM12a: TAG TEAM GX: Tag All Stars,https://tcgcsv.com/tcgplayer/85/23709/products,https://tcgcsv.com/tcgplayer/85/23709/prices
23720,Awakening Legends,https://tcgcsv.com/tcgplayer/85/23720/products,https://tcgcsv.com/tcgplayer/85/23720/prices
23721,Expansion Pack,https://tcgcsv.com/tcgplayer/85/23721/products,https://tcgcsv.com/tcgplayer/85/23721/prices
23722,Pokemon Jungle,https://tcgcsv.com/tcgplayer/85/23722/products,https://tcgcsv.com/tcgplayer/85/23722/prices
23723,Mystery of the Fossils,https://tcgcsv.com/tcgplayer/85/23723/products,https://tcgcsv.com/tcgplayer/85/23723/prices
23724,Rocket Gang,https://tcgcsv.com/tcgplayer/85/23724/products,https://tcgcsv.com/tcgplayer/85/23724/prices
23725,Leaders' Stadium,https://tcgcsv.com/tcgplayer/85/23725/products,https://tcgcsv.com/tcgplayer/85/23725/prices
23726,Challenge from the Darkness,https://tcgcsv.com/tcgplayer/85/23726/products,https://tcgcsv.com/tcgplayer/85/23726/prices
23727,"Gold, Silver, to a New World...",https://tcgcsv.com/tcgplayer/85/23727/products,https://tcgcsv.com/tcgplayer/85/23727/prices
23728,Crossing the Ruins...,https://tcgcsv.com/tcgplayer/85/23728/products,https://tcgcsv.com/tcgplayer/85/23728/prices
